11/13/2024                                                                                                                                                                                                                          Dynamic List Display                                                                                                                                                                                                                                 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTL Direct Material Stock Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Material,Material,Customer,Material description,Size,Unit/Strip,Plant,SLOC,Batch,Extend Shelf life,Number Extend,Revision,Shipment Date,Shipment,Ship No.,X-Out,Vendor Batch,Manu.Date,Shlf.Date,GR.Date,Vendor,Vendor Name,      QI.Qty.,   Unres.Qty., Reserve Qty.,Available Qty.,    Block Qty.,         Total,Remark,AUn,Conversion1,Manufacturer
,FR1805-AO0,FR1805,AO0,24L QFN4x5 /0.5 pitch / Cu Clip,2 DAP AG PLATE,560,120,DA28,12139501,,0,A0N,07/30/2024,9212032488/02,3007249212032488/02,,615479,07/17/2024,07/16/2025,07/30/2024,20075,Advanced Assembly Materials Singapo,0,"364,560.00",0,"364,560.00",0,"364,560.00",,KEA,1000 EA = 1 KEA,1
,FR1805-AO0,FR1805,AO0,24L QFN4x5 /0.5 pitch / Cu Clip,2 DAP AG PLATE,560,120,DO04,12187415,,0,A0N,08/22/2024,9212032956/01,2208249212032956/01,,615479,07/17/2024,07/16/2025,08/22/2024,20075,Advanced Assembly Materials Singapo,0,"289,520.00",0,"289,520.00",0,"289,520.00",,KEA,1000 EA = 1 KEA,1
,FR1805-AO0,FR1805,AO0,24L QFN4x5 /0.5 pitch / Cu Clip,2 DAP AG PLATE,560,120,IQ16,12251672,,0,A0N,09/21/2024,9212033607/01,2109249212033607/01,,617012,09/15/2024,09/15/2025,09/21/2024,20075,Advanced Assembly Materials Singapo,"546,000.00",0,0,"546,000.00",0,"546,000.00",,KEA,1000 EA = 1 KEA,1
,FR1806-GS5,FR1806,GS5,8L DFN 8x8,293.30X139.70,175,120,RH01,10554236,,0,A0N,09/19/2022,9212017902/01 FAI,1909229212017902/01 FAI,,583609,9/9/2022,9/8/2023,09/20/2022,20075,Advanced Assembly Materials Singapo,0,0,0,0,"23,625.00","23,625.00",,KEA,1000 EA = 1 KEA,1
,FR1806-GS5,FR1806,GS5,8L DFN 8x8,293.30X139.70,175,120,RP29,11735168,,0,ENG,8/12/2023,09082023UTL/02,12082309082023UTL/02,,596591.2,07/24/2023,07/23/2024,08/23/2023,20075,Advanced Assembly Materials Singapo,0,0,0,0,875,875,,EA,1 EA = 1 EA,
,FR1806-GS5,FR1806,GS5,8L DFN 8x8,293.30X139.70,175,120,RP29,11735170,,0,ENG,8/12/2023,09082023UTL/03,12082309082023UTL/03,,596919.3,07/24/2023,07/23/2024,08/23/2023,20075,Advanced Assembly Materials Singapo,0,0,0,0,875,875,,EA,1 EA = 1 EA,
,FR1806-GS5,FR1806,GS5,8L DFN 8x8,293.30X139.70,175,120,DC03,12311581,,0,A0N,10/21/2024,UTL1-24101601A/01,211024UTL1-24101601A/01,,200033892-00,10/14/2024,10/14/2025,10/22/2024,20015,"HAESUNG DS CO.,LTD",0,"42,175.00","38,850.00","3,325.00",0,"42,175.00",,KEA,1000 EA = 1 KEA,1
,FR1806-GS5,FR1806,GS5,8L DFN 8x8,293.30X139.70,175,120,DB58,12334689,,0,A0N,11/4/2024,UTL1-24103001A/01,041124UTL1-24103001A/01,,200038901-00,10/29/2024,10/29/2025,11/5/2024,20015,"HAESUNG DS CO.,LTD",0,"71,400.00",0,"71,400.00",0,"71,400.00",,KEA,1000 EA = 1 KEA,1
,FR1806-GS5,FR1806,GS5,8L DFN 8x8,293.30X139.70,175,120,IQ16,12352627,,0,A0N,11/11/2024,UTL1-24110802A/01,111124UTL1-24110802A/01,,200043726-00,11/7/2024,11/7/2025,11/11/2024,20015,"HAESUNG DS CO.,LTD","105,000.00",0,0,"105,000.00",0,"105,000.00",,KEA,1000 EA = 1 KEA,1
,FR1806-GS5,FR1806,GS5,8L DFN 8x8,293.30X139.70,175,120,IQ16,12352628,,0,A0N,11/11/2024,UTL1-24110802H/01,111124UTL1-24110802H/01,,200043726-00,11/7/2024,11/7/2025,11/11/2024,20015,"HAESUNG DS CO.,LTD","31,850.00",0,0,"31,850.00",0,"31,850.00",,KEA,1000 EA = 1 KEA,1
,FR1806-SA1,FR1806,SA1,8L DFN 8x8,293.30X139.70,175,120,DC30,11857911,,0,A0N,12/7/2023,UTL1-23120502/01,071223UTL1-23120502/01,,105405257-00,12/2/2023,12/2/2024,12/8/2023,20015,"HAESUNG DS CO.,LTD",0,"10,500.00",0,"10,500.00",0,"10,500.00",,KEA,1000 EA = 1 KEA,1
,FR1808-ONS,FR1808,ONS,FRAME 34L QFN (4x6 mm/0.45/0.50 mm PITCH,2 DAP AG PLATE,450,120,FAQ1,10632815,,0,A0N,10/17/2022,9212018335/01 FAI,1710229212018335/01 FAI,,584478,10/2/2022,10/2/2023,10/18/2022,20075,Advanced Assembly Materials Singapo,0,0,0,0,"34,200.00","34,200.00",,KEA,1000 EA = 1 KEA,
,FR1808-ONS,FR1808,ONS,FRAME 34L QFN (4x6 mm/0.45/0.50 mm PITCH,2 DAP AG PLATE,450,120,FAQ1,11463863,,0,A0N,9/6/2023,9212023835/01 (FAI),0609239212023835/01 (FAI),,598037,08/22/2023,08/21/2024,9/6/2023,20075,Advanced Assembly Materials Singapo,"849,600.00",0,0,"849,600.00",0,"849,600.00",,KEA,1000 EA = 1 KEA,1
,FR1809-VS0,FR1809,VS0,30L QFN4x5 Ag custom plating 2 pad,2 DAP AG PLATE,560,120,RP40,10673666,,0,A0N,11/3/2022,9212018603/01 FAI,0311229212018603/01 FAI,,585852,10/22/2022,10/21/2024,11/3/2022,20075,Advanced Assembly Materials Singapo,0,0,0,0,"25,200.00","25,200.00",,KEA,1000 EA = 1 KEA,
,FR1813-VS0,FR1813,VS0,31 QFN5x5 Ag custom plating,293.30X139.70,440,120,DV07,10908591,Y,1,A0N,01/30/2023,9212019632/01 FAI,3001239212019632/01 FAI,,588126,12/30/2022,12/29/2024,01/30/2023,20075,Advanced Assembly Materials Singapo,0,0,0,0,"126,280.00","126,280.00",,KEA,1000 EA = 1 KEA,3
,FR1813-VS0,FR1813,VS0,31 QFN5x5 Ag custom plating,293.30X139.70,440,120,DC26,11803098,Y,1,A0N,01/30/2023,9212019632/01 FAI,3001239212019632/01 FAI,,588126,12/30/2022,12/29/2024,01/30/2023,20075,Advanced Assembly Materials Singapo,0,0,0,0,"6,160.00","6,160.00",,KEA,1000 EA = 1 KEA,3
,FR1813-VS0,FR1813,VS0,31 QFN5x5 Ag custom plating,293.30X139.70,440,120,DV07,12237416,,0,A0N,09/14/2024,9212033498/01,1409249212033498/01,,617449,9/7/2024,9/6/2025,09/15/2024,20075,Advanced Assembly Materials Singapo,0,"595,760.00",0,"595,760.00",0,"595,760.00",,KEA,1000 EA = 1 KEA,1
,FR1813-VS0,FR1813,VS0,31 QFN5x5 Ag custom plating,293.30X139.70,440,120,DM09,12251665,,0,A0N,09/21/2024,9212033572/01,2109249212033572/01,,617447,09/13/2024,9/12/2025,09/21/2024,20075,Advanced Assembly Materials Singapo,0,"1,429,560.00",0,"1,429,560.00",0,"1,429,560.00",,KEA,1000 EA = 1 KEA,1
,FR1813-VS0,FR1813,VS0,31 QFN5x5 Ag custom plating,293.30X139.70,440,120,DQ07,12260906,,0,A0N,09/25/2024,9212033641/01,2509249212033641/01,,618619,09/17/2024,09/16/2025,09/25/2024,20075,Advanced Assembly Materials Singapo,0,"313,720.00",0,"313,720.00",0,"313,720.00",,KEA,1000 EA = 1 KEA,1
,FR1813-VS0,FR1813,VS0,31 QFN5x5 Ag custom plating,293.30X139.70,440,120,DQ07,12260909,,0,A0N,09/25/2024,9212033641/02,2509249212033641/02,,617450,09/20/2024,09/19/2025,09/25/2024,20075,Advanced Assembly Materials Singapo,0,"844,360.00",0,"844,360.00",0,"844,360.00",,KEA,1000 EA = 1 KEA,1
,FR1813-VS0,FR1813,VS0,31 QFN5x5 Ag custom plating,293.30X139.70,440,120,DQ13,12269905,,0,A0N,09/29/2024,9212033763/01,2909249212033763/01,,618802,09/20/2024,09/19/2025,09/29/2024,20075,Advanced Assembly Materials Singapo,0,"537,240.00",0,"537,240.00",0,"537,240.00",,KEA,1000 EA = 1 KEA,1
,FR1813-VS0,FR1813,VS0,31 QFN5x5 Ag custom plating,293.30X139.70,440,120,DM12,12269908,,0,A0N,09/29/2024,9212033763/02,2909249212033763/02,,617448,09/21/2024,09/20/2025,09/29/2024,20075,Advanced Assembly Materials Singapo,0,"1,565,080.00",0,"1,565,080.00",0,"1,565,080.00",,KEA,1000 EA = 1 KEA,1
,FR1813-VS0,FR1813,VS0,31 QFN5x5 Ag custom plating,293.30X139.70,440,120,DQ16,12269910,,0,A0N,09/29/2024,9212033764/01,2909249212033764/01,,617448,09/21/2024,09/20/2025,09/29/2024,20075,Advanced Assembly Materials Singapo,0,"543,400.00",0,"543,400.00",0,"543,400.00",,KEA,1000 EA = 1 KEA,1
,FR1813-VS0,FR1813,VS0,31 QFN5x5 Ag custom plating,293.30X139.70,440,120,DZ80,12291727,,0,A0N,10/10/2024,9212034085/01,1010249212034085/01,,618695,10/5/2024,10/4/2025,10/10/2024,20075,Advanced Assembly Materials Singapo,0,"627,440.00",0,"627,440.00",0,"627,440.00",,KEA,1000 EA = 1 KEA,1
,FR1813-VS0,FR1813,VS0,31 QFN5x5 Ag custom plating,293.30X139.70,440,120,DZ80,12291730,,0,A0N,10/10/2024,9212034086/01,1010249212034086/01,,618695,10/5/2024,10/4/2025,10/10/2024,20075,Advanced Assembly Materials Singapo,0,"1,085,480.00",0,"1,085,480.00",0,"1,085,480.00",,KEA,1000 EA = 1 KEA,1
,FR1814-NP3,FR1814,NP3,FRAME 39L QFN (5x6 mm/0.45 mm PITCH),2DAP/AG CUSTOM PLATING,360,120,RP13,10847184,,0,A0N,1/5/2023,9212019354/01 FAI,0501239212019354/01 FAI,,588123,12/20/2022,08/28/2024,1/7/2023,20075,Advanced Assembly Materials Singapo,0,0,0,0,"72,720.00","72,720.00",,KEA,1000 EA = 1 KEA,3
,FR1814-NP3,FR1814,NP3,FRAME 39L QFN (5x6 mm/0.45 mm PITCH),2DAP/AG CUSTOM PLATING,360,120,RP09,10847184,,0,A0N,1/5/2023,9212019354/01 FAI,0501239212019354/01 FAI,,588123,12/20/2022,08/28/2024,1/7/2023,20075,Advanced Assembly Materials Singapo,0,0,0,0,"16,200.00","16,200.00",,KEA,1000 EA = 1 KEA,3
,FR1814-NP3,FR1814,NP3,FRAME 39L QFN (5x6 mm/0.45 mm PITCH),2DAP/AG CUSTOM PLATING,360,120,RP09,11762156,,0,A0N,1/5/2023,9212019354/01 FAI,0501239212019354/01 FAI,,588123,12/20/2022,08/28/2024,1/7/2023,20075,Advanced Assembly Materials Singapo,0,0,0,0,"1,800.00","1,800.00",,KEA,1000 EA = 1 KEA,3
,FR1814-NP3,FR1814,NP3,FRAME 39L QFN (5x6 mm/0.45 mm PITCH),2DAP/AG CUSTOM PLATING,360,120,DC16,12089573,,0,A0N,7/7/2024,9212032113/01,0707249212032113/01,,613405,06/29/2024,06/28/2025,7/7/2024,20075,Advanced Assembly Materials Singapo,0,"529,920.00",0,"529,920.00",0,"529,920.00",,KEA,1000 EA = 1 KEA,1
,FR1817-VS0,FR1817,VS0,FRAME 8L DFN (3.3x3.3 mm/0.65 mm PITCH),114.1X91.3,960,120,DS03,11451153,Y,1,A0N,08/31/2023,327757/01,310823327757/01,,E-001,08/26/2023,08/25/2025,08/31/2023,20016,SHINKO ELECTRONICS (S) PTE LTD,0,"1,557,120.00",0,"1,557,120.00",0,"1,557,120.00",,KEA,1000 EA = 1 KEA,1
,FR1817-VS0,FR1817,VS0,FRAME 8L DFN (3.3x3.3 mm/0.65 mm PITCH),114.1X91.3,960,120,DZ90,11451159,Y,1,A0N,08/31/2023,327757/02,310823327757/02,,E-002,08/27/2023,08/25/2025,08/31/2023,20016,SHINKO ELECTRONICS (S) PTE LTD,0,"1,547,520.00",0,"1,547,520.00",0,"1,547,520.00",,KEA,1000 EA = 1 KEA,1
,FR1817-VS0,FR1817,VS0,FRAME 8L DFN (3.3x3.3 mm/0.65 mm PITCH),114.1X91.3,960,120,DB56,11451164,Y,1,A0N,08/31/2023,327757/03,310823327757/03,,E-003,08/27/2023,08/25/2025,08/31/2023,20016,SHINKO ELECTRONICS (S) PTE LTD,0,"446,400.00",0,"446,400.00",0,"446,400.00",,KEA,1000 EA = 1 KEA,1
,FR1817-VS0,FR1817,VS0,FRAME 8L DFN (3.3x3.3 mm/0.65 mm PITCH),114.1X91.3,960,120,DZ90,11451167,Y,1,A0N,08/31/2023,327757/04,310823327757/04,,E-004,08/27/2023,08/25/2025,08/31/2023,20016,SHINKO ELECTRONICS (S) PTE LTD,0,"1,893,120.00",0,"1,893,120.00",0,"1,893,120.00",,KEA,1000 EA = 1 KEA,1
,FR1817-VS0,FR1817,VS0,FRAME 8L DFN (3.3x3.3 mm/0.65 mm PITCH),114.1X91.3,960,120,DZ90,11451170,Y,1,A0N,08/31/2023,327757/05,310823327757/05,,E-005-1,08/27/2023,08/25/2025,08/31/2023,20016,SHINKO ELECTRONICS (S) PTE LTD,0,"1,950,720.00",0,"1,950,720.00",0,"1,950,720.00",,KEA,1000 EA = 1 KEA,1
,FR1818-TIU,FR1818,TIU,7L QFN 3.3x4.0/0.5 mm Pitch/ 0.203 mm,FC COL,840,120,RP34,11515165,,0,A0N,09/25/2023,D31001/01 FAI,250923D31001/01 FAI,,E0394,09/14/2023,9/8/2024,09/26/2023,20014,POSSEHL ELECTRONICS HONG KONG LTD.,0,0,0,0,"80,640.00","80,640.00",,KEA,1000 EA = 1 KEA,1
,FR1818-TIU,FR1818,TIU,7L QFN 3.3x4.0/0.5 mm Pitch/ 0.203 mm,FC COL,840,120,DS07,11739122,,0,A0N,01/19/2024,D40070/01,190124D40070/01,,E1356,01/15/2024,1/9/2025,01/19/2024,20014,POSSEHL ELECTRONICS HONG KONG LTD.,0,"96,600.00",0,"96,600.00",0,"96,600.00",,KEA,1000 EA = 1 KEA,1
,FR1818-TIU,FR1818,TIU,7L QFN 3.3x4.0/0.5 mm Pitch/ 0.203 mm,FC COL,840,120,IQ08,11834073,,0,A0N,3/8/2024,9213044995/01,0803249213044995/01,,2409106PCN,3/2/2024,3/2/2025,3/8/2024,20075,Advanced Assembly Materials Singapo,0,0,0,0,"35,280.00","35,280.00",,KEA,1000 EA = 1 KEA,3
,FR1818-TIU,FR1818,TIU,7L QFN 3.3x4.0/0.5 mm Pitch/ 0.203 mm,FC COL,840,120,IQ08,11834076,,0,A0N,3/8/2024,9213044988/01,0803249213044988/01,,2412090PCN,3/2/2024,3/2/2025,3/8/2024,20075,Advanced Assembly Materials Singapo,0,0,0,0,"51,240.00","51,240.00",,KEA,1000 EA = 1 KEA,3
,FR1818-TIU,FR1818,TIU,7L QFN 3.3x4.0/0.5 mm Pitch/ 0.203 mm,FC COL,840,120,DD27,11834076,,0,A0N,3/8/2024,9213044988/01,0803249213044988/01,,2412090PCN,3/2/2024,3/2/2025,3/8/2024,20075,Advanced Assembly Materials Singapo,0,"1,680.00",0,"1,680.00",0,"1,680.00",,KEA,1000 EA = 1 KEA,3
,FR1818-TIU,FR1818,TIU,7L QFN 3.3x4.0/0.5 mm Pitch/ 0.203 mm,FC COL,840,120,IQ08,11834082,,0,A0N,3/8/2024,9213044996/01,0803249213044996/01,,2409156PCN,3/2/2024,3/2/2025,3/8/2024,20075,Advanced Assembly Materials Singapo,0,0,0,0,"35,280.00","35,280.00",,KEA,1000 EA = 1 KEA,3
,FR1818-TIU,FR1818,TIU,7L QFN 3.3x4.0/0.5 mm Pitch/ 0.203 mm,FC COL,840,120,IQ08,11834086,,0,A0N,3/8/2024,9213044997/01,0803249213044997/01,,2409168PCN,3/2/2024,3/2/2025,3/8/2024,20075,Advanced Assembly Materials Singapo,0,0,0,0,"35,280.00","35,280.00",,KEA,1000 EA = 1 KEA,3
,FR1818-TIU,FR1818,TIU,7L QFN 3.3x4.0/0.5 mm Pitch/ 0.203 mm,FC COL,840,120,IQ08,11834063,,0,A0N,3/8/2024,9213044987/01,0803249213044987/01,,2412088PCN,3/3/2024,3/3/2025,3/8/2024,20075,Advanced Assembly Materials Singapo,0,0,0,0,"119,280.00","119,280.00",,KEA,1000 EA = 1 KEA,3
,FR1818-TIU,FR1818,TIU,7L QFN 3.3x4.0/0.5 mm Pitch/ 0.203 mm,FC COL,840,120,IQ08,11834079,,0,A0N,3/8/2024,9213044988/02,0803249213044988/02,,2412088PCN,3/3/2024,3/3/2025,3/8/2024,20075,Advanced Assembly Materials Singapo,0,0,0,0,840,840,,KEA,1000 EA = 1 KEA,3
,FR1818-TIU,FR1818,TIU,7L QFN 3.3x4.0/0.5 mm Pitch/ 0.203 mm,FC COL,840,120,IQ08,11834084,,0,A0N,3/8/2024,9213044989/01,0803249213044989/01,,2412089PCN,3/3/2024,3/3/2025,3/8/2024,20075,Advanced Assembly Materials Singapo,0,0,0,0,"77,280.00","77,280.00",,KEA,1000 EA = 1 KEA,3
,FR1819-ISL,FR1819,ISL,34L QFN4x6 / 0.45/0.50 mm pitch,2 DAP,450,120,DB30,11851635,,0,A0N,03/15/2024,409732/03,150324409732/03,,E-109,3/7/2024,3/6/2025,03/16/2024,20016,SHINKO ELECTRONICS (S) PTE LTD,0,"814,500.00",0,"814,500.00",0,"814,500.00",,KEA,1000 EA = 1 KEA,1
,FR1819-ISL,FR1819,ISL,34L QFN4x6 / 0.45/0.50 mm pitch,2 DAP,450,120,DB36,11851552,,0,A0N,03/16/2024,409901/05,160324409901/05,,E-114-1,3/8/2024,3/7/2025,03/16/2024,20016,SHINKO ELECTRONICS (S) PTE LTD,0,"540,000.00",0,"540,000.00",0,"540,000.00",,KEA,1000 EA = 1 KEA,1
,FR1819-ISL,FR1819,ISL,34L QFN4x6 / 0.45/0.50 mm pitch,2 DAP,450,120,DC20,11851553,,0,A0N,03/16/2024,409901/04,160324409901/04,,E-113,3/8/2024,3/7/2025,03/16/2024,20016,SHINKO ELECTRONICS (S) PTE LTD,0,"1,026,000.00",0,"1,026,000.00",0,"1,026,000.00",,KEA,1000 EA = 1 KEA,1
,FR1819-ISL,FR1819,ISL,34L QFN4x6 / 0.45/0.50 mm pitch,2 DAP,450,120,DU05,11851555,,0,A0N,03/16/2024,409901/02,160324409901/02,,E-111,3/8/2024,3/7/2025,03/16/2024,20016,SHINKO ELECTRONICS (S) PTE LTD,0,"1,022,400.00",0,"1,022,400.00",0,"1,022,400.00",,KEA,1000 EA = 1 KEA,1
,FR1819-ISL,FR1819,ISL,34L QFN4x6 / 0.45/0.50 mm pitch,2 DAP,450,120,DT11,11851556,,0,A0N,03/16/2024,409901/01,160324409901/01,,E-110-2,3/8/2024,3/7/2025,03/16/2024,20016,SHINKO ELECTRONICS (S) PTE LTD,0,"216,000.00",0,"216,000.00",0,"216,000.00",,KEA,1000 EA = 1 KEA,1
,FR1819-ISL,FR1819,ISL,34L QFN4x6 / 0.45/0.50 mm pitch,2 DAP,450,120,DB29,11849656,,0,A0N,03/15/2024,409732/04,150324409732/04,,E-110-1,3/8/2024,3/8/2025,03/15/2024,20016,SHINKO ELECTRONICS (S) PTE LTD,0,"810,000.00",0,"810,000.00",0,"810,000.00",,KEA,1000 EA = 1 KEA,1
,FR1819-ISL,FR1819,ISL,34L QFN4x6 / 0.45/0.50 mm pitch,2 DAP,450,120,DC15,11853167,,0,A0N,03/17/2024,410082/01,170324410082/01,,E-114-2,3/8/2024,3/8/2025,03/17/2024,20016,SHINKO ELECTRONICS (S) PTE LTD,0,"486,000.00",0,"486,000.00",0,"486,000.00",,KEA,1000 EA = 1 KEA,1
,FR1819-ISL,FR1819,ISL,34L QFN4x6 / 0.45/0.50 mm pitch,2 DAP,450,120,DA30,11853168,,0,A0N,03/17/2024,410082/02,170324410082/02,,E-115,3/9/2024,3/9/2025,03/17/2024,20016,SHINKO ELECTRONICS (S) PTE LTD,0,"1,026,000.00",0,"1,026,000.00",0,"1,026,000.00",,KEA,1000 EA = 1 KEA,1
,FR1819-ISL,FR1819,ISL,34L QFN4x6 / 0.45/0.50 mm pitch,2 DAP,450,120,DA27,11853169,,0,A0N,03/17/2024,410082/03,170324410082/03,,E-116,3/9/2024,3/9/2025,03/17/2024,20016,SHINKO ELECTRONICS (S) PTE LTD,0,"891,000.00",0,"891,000.00",0,"891,000.00",,KEA,1000 EA = 1 KEA,1
,FR1819-ISL,FR1819,ISL,34L QFN4x6 / 0.45/0.50 mm pitch,2 DAP,450,120,DT09,11851554,,0,A0N,03/16/2024,409901/03,160324409901/03,,E-112,3/11/2024,3/10/2025,03/16/2024,20016,SHINKO ELECTRONICS (S) PTE LTD,0,"945,000.00",0,"945,000.00",0,"945,000.00",,KEA,1000 EA = 1 KEA,1
,FR1819-ISL,FR1819,ISL,34L QFN4x6 / 0.45/0.50 mm pitch,2 DAP,450,120,DA26,11853170,,0,A0N,03/17/2024,410082/04,170324410082/04,,E-117,3/11/2024,3/11/2025,03/17/2024,20016,SHINKO ELECTRONICS (S) PTE LTD,0,"860,400.00",0,"860,400.00",0,"860,400.00",,KEA,1000 EA = 1 KEA,1
,FR1819-ISL,FR1819,ISL,34L QFN4x6 / 0.45/0.50 mm pitch,2 DAP,450,120,DD08,11853171,,0,A0N,03/17/2024,410082/05,170324410082/05,,E-118,3/11/2024,3/11/2025,03/17/2024,20016,SHINKO ELECTRONICS (S) PTE LTD,0,"27,000.00",0,"27,000.00",0,"27,000.00",,KEA,1000 EA = 1 KEA,1
,FR1819-ISL,FR1819,ISL,34L QFN4x6 / 0.45/0.50 mm pitch,2 DAP,450,120,DD08,11853172,,0,A0N,03/17/2024,410082/06,170324410082/06,,E-119,3/11/2024,3/11/2025,03/17/2024,20016,SHINKO ELECTRONICS (S) PTE LTD,0,"27,000.00",0,"27,000.00",0,"27,000.00",,KEA,1000 EA = 1 KEA,1
,FR1819-ISL,FR1819,ISL,34L QFN4x6 / 0.45/0.50 mm pitch,2 DAP,450,120,DA24,11867836,,0,A0N,03/26/2024,411203/01,260324411203/01,,E-120,03/18/2024,03/17/2025,03/26/2024,20016,SHINKO ELECTRONICS (S) PTE LTD,0,"135,000.00",0,"135,000.00",0,"135,000.00",,KEA,1000 EA = 1 KEA,1
,FR1819-ISL,FR1819,ISL,34L QFN4x6 / 0.45/0.50 mm pitch,2 DAP,450,120,DQ17,11915570,,0,A0N,04/18/2024,414656/01,180424414656/01,,E-121-2,03/21/2024,03/20/2025,04/19/2024,20016,SHINKO ELECTRONICS (S) PTE LTD,0,"77,400.00",0,"77,400.00",0,"77,400.00",,KEA,1000 EA = 1 KEA,1
,FR1819-ISL,FR1819,ISL,34L QFN4x6 / 0.45/0.50 mm pitch,2 DAP,450,120,DA24,11867837,,0,A0N,03/26/2024,411203/02,260324411203/02,,E-121-1,03/21/2024,03/21/2025,03/26/2024,20016,SHINKO ELECTRONICS (S) PTE LTD,0,"297,000.00",0,"297,000.00",0,"297,000.00",,KEA,1000 EA = 1 KEA,1
,FR1819-ISL,FR1819,ISL,34L QFN4x6 / 0.45/0.50 mm pitch,2 DAP,450,120,FAQ1,11899716,,0,A0N,4/6/2024,9212029813/01,0604249212029813/01,,00607905PCN,03/22/2024,03/22/2025,4/7/2024,20075,Advanced Assembly Materials Singapo,"225,000.00",0,0,"225,000.00",0,"225,000.00",,KEA,1000 EA = 1 KEA,1
,FR1819-ISL,FR1819,ISL,34L QFN4x6 / 0.45/0.50 mm pitch,2 DAP,450,120,DQ12,11915576,,0,A0N,04/18/2024,414656/02,180424414656/02,,E-122,04/14/2024,04/13/2025,04/19/2024,20016,SHINKO ELECTRONICS (S) PTE LTD,0,"999,000.00",0,"999,000.00",0,"999,000.00",,KEA,1000 EA = 1 KEA,1
,FR1819-ISL,FR1819,ISL,34L QFN4x6 / 0.45/0.50 mm pitch,2 DAP,450,120,DC20,11915582,,0,A0N,04/18/2024,414656/03,180424414656/03,,E-123,04/14/2024,04/13/2025,04/19/2024,20016,SHINKO ELECTRONICS (S) PTE LTD,0,"1,134,000.00",0,"1,134,000.00",0,"1,134,000.00",,KEA,1000 EA = 1 KEA,1
,FR1819-ISL,FR1819,ISL,34L QFN4x6 / 0.45/0.50 mm pitch,2 DAP,450,120,DQ17,11915586,,0,A0N,04/18/2024,414656/04,180424414656/04,,E-124,04/14/2024,04/13/2025,04/19/2024,20016,SHINKO ELECTRONICS (S) PTE LTD,0,"999,000.00",0,"999,000.00",0,"999,000.00",,KEA,1000 EA = 1 KEA,1
,FR1819-ISL,FR1819,ISL,34L QFN4x6 / 0.45/0.50 mm pitch,2 DAP,450,120,DR08,11915590,,0,A0N,04/18/2024,414656/05,180424414656/05,,E-125-1,04/14/2024,04/13/2025,04/19/2024,20016,SHINKO ELECTRONICS (S) PTE LTD,0,"297,000.00",0,"297,000.00",0,"297,000.00",,KEA,1000 EA = 1 KEA,1
,FR1819-ISL,FR1819,ISL,34L QFN4x6 / 0.45/0.50 mm pitch,2 DAP,450,120,DB06,11916178,,0,A0N,04/19/2024,414926/01,190424414926/01,,E-125-2,04/14/2024,04/13/2025,04/19/2024,20016,SHINKO ELECTRONICS (S) PTE LTD,0,"725,400.00",0,"725,400.00",0,"725,400.00",,KEA,1000 EA = 1 KEA,1
,FR1819-ISL,FR1819,ISL,34L QFN4x6 / 0.45/0.50 mm pitch,2 DAP,450,120,DB08,11916193,,0,A0N,04/19/2024,414926/02,190424414926/02,,E-126,04/15/2024,04/14/2025,04/19/2024,20016,SHINKO ELECTRONICS (S) PTE LTD,0,"999,000.00",0,"999,000.00",0,"999,000.00",,KEA,1000 EA = 1 KEA,1
,FR1819-ISL,FR1819,ISL,34L QFN4x6 / 0.45/0.50 mm pitch,2 DAP,450,120,DP09,11916204,,0,A0N,04/19/2024,414926/03,190424414926/03,,E-127,04/15/2024,04/14/2025,04/19/2024,20016,SHINKO ELECTRONICS (S) PTE LTD,0,"1,215,000.00",0,"1,215,000.00",0,"1,215,000.00",,KEA,1000 EA = 1 KEA,1
,FR1819-ISL,FR1819,ISL,34L QFN4x6 / 0.45/0.50 mm pitch,2 DAP,450,120,DQ11,11916216,,0,A0N,04/19/2024,414926/04,190424414926/04,,E-128-1,04/15/2024,04/14/2025,04/19/2024,20016,SHINKO ELECTRONICS (S) PTE LTD,0,"1,026,000.00",0,"1,026,000.00",0,"1,026,000.00",,KEA,1000 EA = 1 KEA,1
,FR1819-ISL,FR1819,ISL,34L QFN4x6 / 0.45/0.50 mm pitch,2 DAP,450,120,DM05,11917299,,0,A0N,04/20/2024,415139/01,200424415139/01,,E-128-2,04/15/2024,04/14/2025,04/20/2024,20016,SHINKO ELECTRONICS (S) PTE LTD,0,"189,000.00",0,"189,000.00",0,"189,000.00",,KEA,1000 EA = 1 KEA,1
,FR1819-ISL,FR1819,ISL,34L QFN4x6 / 0.45/0.50 mm pitch,2 DAP,450,120,DM03,11917300,,0,A0N,04/20/2024,415139/02,200424415139/02,,E-129,04/16/2024,04/15/2025,04/20/2024,20016,SHINKO ELECTRONICS (S) PTE LTD,0,"1,292,400.00",0,"1,292,400.00",0,"1,292,400.00",,KEA,1000 EA = 1 KEA,1
,FR1819-ISL,FR1819,ISL,34L QFN4x6 / 0.45/0.50 mm pitch,2 DAP,450,120,DN12,11917301,,0,A0N,04/20/2024,415139/03,200424415139/03,,E-130,04/16/2024,04/15/2025,04/20/2024,20016,SHINKO ELECTRONICS (S) PTE LTD,0,"1,242,000.00",0,"1,242,000.00",0,"1,242,000.00",,KEA,1000 EA = 1 KEA,1
